time,token,quantity,historical_price,historical_value,current_price,current_value,value_percentage_change,donor_address,donor_name,donor_full,tx_hash
2023-10-26 12:07:47.000 UTC,ETH,0.014,1814.84,25.40776,1810.96,25.353440000000003,-0.2137929514447438,0xcf8c6e3def9e5b3a53ace58937dc886006e47640,0xcf8c6e3def9e5b3a53ace58937dc886006e47640,0xcf8c6e3def9e5b3a53ace58937dc886006e47640,0xbe688012599ef52cfdd822e7df15cf125c23e7c2529766e80e97e45add423d6e
2023-10-23 06:04:11.000 UTC,ETH,9.5e-05,1692.91,0.16082645,1810.96,0.1720412,6.973199992911611,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x9685b2e98afb757325a7d325968fd618d23e68ae4f8d00247ab568126c29200c
2023-10-22 17:01:11.000 UTC,XEN,131218,5.6e-07,0.07348208,4.8e-07,0.06298464,-2.459737646285717e+09,0x3e2fc59e7db975e7bbe893198b3ad3ca47a3671f,cryptoblackhole.eth,cryptoblackhole.eth (0x3e2fc59e7db975e7bbe893198b3ad3ca47a3671f),0x9d6d68202249779815ea0ded6d9c6fd8ea59a1c23607a56b17434ebdb688f31f
2023-10-15 12:16:35.000 UTC,ETH,0.0512,1556.06,79.670272,1810.96,92.721152,16.381116409392963,0x1682df2df8142948cc3f6c6cb1150a0d53a3c9f7,hörnchen.eth,hörnchen.eth (0x1682df2df8142948cc3f6c6cb1150a0d53a3c9f7),0x2e2a8ced1fc2881f8e241e3236fc8c6ee80d1bd44d7bb02cf93fbab1d090e502
2023-10-13 07:16:47.000 UTC,ETH,0.00025,1543.63,0.3859075,1810.96,0.45274000000000003,17.31826927437275,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x0bece9abab36c989de18f7b0959b1cfd7fa487242ad098c0c378abaf371b99f5
2023-10-13 05:47:23.000 UTC,ETH,1.7475e-05,1540.74,0.026924431500000002,1810.96,0.031646526,17.53832573957968,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x53289ed7595ddf60193dfb0ad32ff5a2bbf6d4ca2620b8ed138cb9b4f1d7dbbb
2023-10-04 02:02:35.000 UTC,ETH,0.0001625,1640.15,0.266524375,1810.96,0.294281,10.414291375788814,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x6e0f158c909b806b030aa689866ec2e09b9b212f3dc28012e6d1aa6be118db50
2023-10-04 01:59:47.000 UTC,ETH,0.0001625,1639.34,0.26639274999999996,1810.96,0.294281,10.468847219002793,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x3cdb0f263e371d2f1a142a37dd551276d5120bbc485c20b69b1a82e4049d4f8d
2023-10-03 01:55:47.000 UTC,ETH,0.09746951798632096,1667.34,162.51482611931237,1810.96,176.51339829250782,8.613720057096948,0x66b5fc478feb3083f7fc3d77b668e698ded346cc,0x66b5fc478feb3083f7fc3d77b668e698ded346cc,0x66b5fc478feb3083f7fc3d77b668e698ded346cc,0xdc7769c2e2f0937d0ab70ecd0acf25bc5b1eeae3cf301346dd789f63ef0d4173
2023-10-02 03:18:35.000 UTC,USDC,700,1.000342,700.2394,1.000318,700.2226,-11.755979455018869,0x2ed6c4b5da6378c7897ac67ba9e43102feb694ee,Splits: SplitMain,Splits: SplitMain (0x2ed6c4b5da6378c7897ac67ba9e43102feb694ee),0x5c3e1c2ebf75149acace96a2171fd7ac85a60e53673013ef292e991dbb44ea2a
2023-09-30 07:53:23.000 UTC,ETH,0.001,1673.26,1.67326,1810.96,1.8109600000000001,8.229444318276906,0x80a1d0169b14602269d3ac3c05f30ac9f8b1250b,heatwave.eth,heatwave.eth (0x80a1d0169b14602269d3ac3c05f30ac9f8b1250b),0x920a4069e10b8bd9ef7d77ed8c67f4eed096a855ebcdae7fa239f6c1fdba0edf
2023-09-29 23:01:35.000 UTC,ETH,0.0035,1667.11,5.834885,1810.96,6.338360000000001,8.628704764532648,0x982ee94031f6998a2ddc2c3fe1b3413bfbc61f30,0x982ee94031f6998a2ddc2c3fe1b3413bfbc61f30,0x982ee94031f6998a2ddc2c3fe1b3413bfbc61f30,0xaab4ba543fa089c72fb9150a6c93f9abddb3c4201ea299572edffefb01fca4b2
2023-09-20 12:24:59.000 UTC,DAI,0.09017947426689216,0.999632,0.09014628822036194,1.000363,0.09021220941605103,5.946927239510878e-06,0x4a27ac91c5cd3768f140ecabde3fc2b2d92edb98,Polygon Ecosystem,Polygon Ecosystem (0x4a27ac91c5cd3768f140ecabde3fc2b2d92edb98),0x3e2e7f5fed09df7e05d0a50192d37824f6ef974469ecbc5e55a3a1f368231d5c
2023-09-20 09:25:23.000 UTC,ETH,2.4925e-05,1636.61,0.04079250424999999,1810.96,0.045138178,10.653118336072756,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xbdfe312ea28b38277e9115d4fa133d83bb6e8b988178c26a73d1a9d152415a32
2023-09-19 13:38:47.000 UTC,ETH,5e-06,1645.18,0.008225900000000001,1810.96,0.009054800000000002,10.07670893154549,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xe6d638dd3db36115257b23c1723806d3898b06d17f74050b36ec5b8770655044
2023-09-19 13:00:59.000 UTC,ETH,5e-06,1644.72,0.008223600000000001,1810.96,0.009054800000000002,10.107495500753934,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x54ffd02d652a74b3663db548f9891481314dc71a7d700707ac64ef143e212f07
2023-09-19 12:55:11.000 UTC,ETH,5e-06,1644.41,0.008222050000000002,1810.96,0.009054800000000002,10.128252686373836,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x7313ccb4ab5e99be46ee8d470e796b2e3c2fb68cf6cfbc20511d15eb67d227ee
2023-09-19 12:54:35.000 UTC,ETH,5e-06,1642.55,0.008212750000000001,1810.96,0.009054800000000002,10.252960336062833,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x57ae349f9184c08e74d6f95113d57425fc6ab1b4bcbbea487e44b631a3df719e
2023-09-19 12:34:59.000 UTC,ETH,5e-06,1649.11,0.00824555,1810.96,0.009054800000000002,9.814384728732477,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xb9d4f5183c273e96764d39cd6eeaba9ad2070642c5731ad0e304a336d44f9eee
2023-09-17 10:31:35.000 UTC,ETH,2.625e-05,1633.61,0.0428822625,1810.96,0.0475377,10.856324336898048,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x8eea492e645821be45c63c88be3b6f93d7c02b287f1a094f673e5a1e221e28f4
2023-09-12 11:52:47.000 UTC,ETH,0.0144,1608.54,23.162976,1810.96,26.077824,12.584082459870437,0xceaab19bab4adbc831b98a4cf54a6a85a79218a4,Merge Fractals,Merge Fractals (0xceaab19bab4adbc831b98a4cf54a6a85a79218a4),0xbdc6f2f9a5781c4777ee972d6bc17427fdd15de7dbf0f10742891c0934360485
2023-09-05 04:49:11.000 UTC,ETH,0.0144,1622.26,23.360544,1810.96,26.077824,11.631920900472176,0xceaab19bab4adbc831b98a4cf54a6a85a79218a4,Merge Fractals,Merge Fractals (0xceaab19bab4adbc831b98a4cf54a6a85a79218a4),0x335c45fdd3ab0132dc25749dfbddfccdedf676797c711089675bbd8aa48c5443
2023-09-05 04:47:23.000 UTC,ETH,0.0144,1622.26,23.360544,1810.96,26.077824,11.631920900472176,0xceaab19bab4adbc831b98a4cf54a6a85a79218a4,Merge Fractals,Merge Fractals (0xceaab19bab4adbc831b98a4cf54a6a85a79218a4),0x51c19547dfc5ec8ce30919b107df3c98b423405f942f99b4d9a6e56467319daa
2023-09-05 04:44:47.000 UTC,ETH,0.0144,1621.42,23.348448,1810.96,26.077824,11.689753426009293,0xceaab19bab4adbc831b98a4cf54a6a85a79218a4,Merge Fractals,Merge Fractals (0xceaab19bab4adbc831b98a4cf54a6a85a79218a4),0x10cd1d5c3a2b4457cf31c279cd6939ac6922b0e13b8f77abf6b558bac3853e72
2023-09-03 12:36:23.000 UTC,ETH,0.000225,1634.19,0.36769275,1810.96,0.407466,10.816979665767134,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xb4ca7869137fd4553faab3a7027ace19650ec43d00665a5256955d28647e9bd7
2023-08-31 14:04:59.000 UTC,USDC,700,0.999796,699.8572,1.000318,700.2226,255.83218976672808,0x2ed6c4b5da6378c7897ac67ba9e43102feb694ee,Splits: SplitMain,Splits: SplitMain (0x2ed6c4b5da6378c7897ac67ba9e43102feb694ee),0xcc2461b9e88e04a5690c30f193d974cc62ecf59900f2a25282e34aace0d95dce
2023-08-23 02:36:11.000 UTC,ETH,0.5,1636.66,818.33,1810.96,905.48,10.649737880806029,0x648aa14e4424e0825a5ce739c8c68610e143fb79,sassal.eth,sassal.eth (0x648aa14e4424e0825a5ce739c8c68610e143fb79),0xff8ea7dd069aa01869c27dab53200c72c43b9da7a663becfd8babdbb5a22af79
2023-08-22 00:40:59.000 UTC,ETH,1,1670.49,1670.49,1810.96,1810.96,8.408909960550499,0x648aa14e4424e0825a5ce739c8c68610e143fb79,sassal.eth,sassal.eth (0x648aa14e4424e0825a5ce739c8c68610e143fb79),0xb0e0d1093e24e828938eb0a2aaf443a4d93a7667143a25cca4112d4501538e99
2023-08-20 04:38:23.000 UTC,ETH,1.5,1669.54,2504.31,1810.96,2716.44,8.470596691304195,0x648aa14e4424e0825a5ce739c8c68610e143fb79,sassal.eth,sassal.eth (0x648aa14e4424e0825a5ce739c8c68610e143fb79),0x5e639694eb9cbf76a43889891fe537f97b7184b591f9f81ffa2a725066a3b5bf
2023-08-18 00:39:11.000 UTC,ETH,0.0001625,1694.79,0.275403375,1810.96,0.294281,6.854536550251067,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xebbacaf6f7df58c616447d5facf17b261ccfb6a43e1201ac49a60ebc58bd561e
2023-08-13 20:47:11.000 UTC,ETH,0.0666,1857.37,123.70084200000001,1810.96,120.60993600000002,-2.498694390455313,0x1682df2df8142948cc3f6c6cb1150a0d53a3c9f7,hörnchen.eth,hörnchen.eth (0x1682df2df8142948cc3f6c6cb1150a0d53a3c9f7),0xecfe53847ebff63223cd5f788c4ead70d5850a1edc19288abefe9bbca56cb43a
2023-08-11 13:15:11.000 UTC,ETH,0.25,1849.95,462.4875,1810.96,452.74,-2.1076245303927137,0xabca2289f0d03773e8b102248997e854aa36cd21,dakeyras.eth,dakeyras.eth (0xabca2289f0d03773e8b102248997e854aa36cd21),0x86113bf514d71482a9686187501932049c201bf67fab1724cf2ee848189a3ae8
2023-08-10 20:54:35.000 UTC,ETH,0.0144,1849.61,26.634383999999997,1810.96,26.077824,-2.0896297057217375,0xceaab19bab4adbc831b98a4cf54a6a85a79218a4,Merge Fractals,Merge Fractals (0xceaab19bab4adbc831b98a4cf54a6a85a79218a4),0x3c3eebcec7b209dfa73aaf244e57c4d5e263efde5dd05c3bad98a97f8ef9cc07
2023-08-10 15:14:23.000 UTC,ETH,0.27,1852.55,500.18850000000003,1810.96,488.95920000000007,-2.2450136298615355,0x917462ce497fe260e219f7f013eae51bfdeb8212,0x917462ce497fe260e219f7f013eae51bfdeb8212,0x917462ce497fe260e219f7f013eae51bfdeb8212,0x3747610dc040af1a9a5e79aca7372a9966e067de9529ae3874802801cb8809c7
2023-08-10 14:34:35.000 UTC,ETH,0.00025,1858.93,0.46473250000000005,1810.96,0.45274000000000003,-2.5805167488824248,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x16561a6d053d9d90bd20f69be728624f3fb55f3186ad4e30b284e34c2d72edf2
2023-08-10 08:56:59.000 UTC,ETH,0.0144,1851.08,26.655551999999997,1810.96,26.077824,-2.167383365386682,0xceaab19bab4adbc831b98a4cf54a6a85a79218a4,Merge Fractals,Merge Fractals (0xceaab19bab4adbc831b98a4cf54a6a85a79218a4),0x8c2fd8c144b57ec0818b344bc51e84ac72768eafe6082c368febd8500fb9539b
2023-08-06 01:21:35.000 UTC,RPL,1237.85,28.12,34808.342,23.57,29176.124499999998,-247931.73657094588,0x4c5f33069b3f52092423dc88fa5ec4ac6d003204,sassal.eth,sassal.eth (0x4c5f33069b3f52092423dc88fa5ec4ac6d003204),0x94b56db95a7aaec712fde6cd0ea56102244b451ee074a9906128aab4964f201f
2023-08-05 23:54:11.000 UTC,LOOKS,142,0.054193,7.695405999999999,0.071304,10.125168,6366.619378886575,0xea2d97ce7c18cf20613ed8eee4d0f1a8b4493368,0xea2d97ce7c18cf20613ed8eee4d0f1a8b4493368,0xea2d97ce7c18cf20613ed8eee4d0f1a8b4493368,0xa5e5afea271b588230904b7073bb4259f74ae04765cc850f342c25c2ad694c0d
2023-08-01 11:58:23.000 UTC,ETH,0.00025,1833.14,0.45828500000000005,1810.96,0.45274000000000003,-1.2099457761000298,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x662e4ea80e27c438def677c0e1aeded0189997be0f41de430916885bd07dd3db
2023-08-01 11:48:35.000 UTC,ETH,0.00375,1832.69,6.8725875,1810.96,6.7911,-1.1856887962503164,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x048fef232ce612e5dfd8e4928db2838ab2f6b193f4f3bb5aac33a937eeebb4fe
2023-08-01 02:26:35.000 UTC,USDC,699.999998,0.999223,699.456098001554,1.000318,700.222597999364,536.9672204643017,0x2ed6c4b5da6378c7897ac67ba9e43102feb694ee,Splits: SplitMain,Splits: SplitMain (0x2ed6c4b5da6378c7897ac67ba9e43102feb694ee),0xfddc7d0aa44fd5d4c0d255721d3c8b1a1915fee68d845b37f6964a097bf0c974
2023-07-31 18:04:23.000 UTC,ETH,19.0514,1861.3,35460.370820000004,1810.96,34501.323344000004,-2.704561328104012,0x70a0a7be87deb51e1fab16d4f2bf00be1510e476,Octant / Golem Foundation,Octant / Golem Foundation (0x70a0a7be87deb51e1fab16d4f2bf00be1510e476),0xdf50f9a4d88484922a2070acda173a29acf622ac7d30b28289dfd6d2200794f2
2023-07-29 19:14:35.000 UTC,ETH,0.0003725,1878.31,0.699670475,1810.96,0.6745826,-3.585670097055329,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xeef74af0415eb879ced2c06151476d00cbb2072e59e8e4203b3a2979010dfc79
2023-07-28 08:22:59.000 UTC,ETH,0.00601,1859.62,11.176316199999999,1810.96,10.8838696,-2.616663619449118,0xc3c0145dd6062dd434779874f38cdc2dec87df7b,0xc3c0145dd6062dd434779874f38cdc2dec87df7b,0xc3c0145dd6062dd434779874f38cdc2dec87df7b,0x8954b556e8e85c93f8eb10447751777872be9096302d2cdce43758f0e075acd8
2023-07-26 16:20:59.000 UTC,ETH,0.007,1863.37,13.04359,1810.96,12.676720000000001,-2.8126459050000703,0x58301f769ca5d7b5353625ddcca713cc55c18718,izual.eth,izual.eth (0x58301f769ca5d7b5353625ddcca713cc55c18718),0xd25bbc8a82e442bd8b1318dbbbbada142631b3f5178a95d6dcec0c679c5c03fd
2023-07-15 22:28:59.000 UTC,ETH,0.0256,1932.97,49.484032000000006,1810.96,46.360576,-6.312048298732011,0xeeefaa6890ac8bd6d05b48160fa663dc3a6fe72c,0xeeefaa6890ac8bd6d05b48160fa663dc3a6fe72c,0xeeefaa6890ac8bd6d05b48160fa663dc3a6fe72c,0x6bdf878bb88b1a80605429dd4cc72e383c5732365eb3ffbf1e3043eaec581dd4
2023-07-11 01:15:23.000 UTC,DAI,14748.713769011996,1.001065,14764.421149175996,1.000363,14754.067552110146,-152539.78473316928,0xebaf311f318b5426815727101fb82f0af3525d7b,0xebaf311f318b5426815727101fb82f0af3525d7b,0xebaf311f318b5426815727101fb82f0af3525d7b,0x66ff5be7841f05cc9cb53fd0307460690f91203c52490f5bbfdeabe8462be50b
2023-07-07 14:09:35.000 UTC,ETH,0.01,1874.51,18.7451,1810.96,18.1096,-3.3902193106465175,0x0afbea5597875c33047ab0004575f636e652c49e,gigahierz.eth,gigahierz.eth (0x0afbea5597875c33047ab0004575f636e652c49e),0x5cf3c6b876951b6b2ce331181d783d52834c958c293b06e2524ac15cac34724e
2023-06-29 07:17:23.000 UTC,ETH,7.25e-05,1843.26,0.13363635,1810.96,0.1312946,-1.752330110781966,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x8359e2a2ce29a98a8c56406e06095bcdd091b29765b1f14e49e584cf29a50ef7
2023-06-28 17:18:47.000 UTC,ARB,2.999999e+06,1.153122,3.459364846878e+06,0.952169,2.8565060478310003e+06,-1.5684166933613271e+12,0x0000000000000000000000000000000000000000,Arbitrum Community,Arbitrum Community (0x0000000000000000000000000000000000000000),0x5f43742a0206c8a598fbb10eb9c06fba969b61811ecf2bf0482063d4a0e2d4df
2023-06-25 19:02:23.000 UTC,USDC,25,1.000766,25.01915,1.000318,25.00795,-0.2797856841658981,0xb9479331df573d6bca8b924f48e8cacb84664ce7,titey.eth,titey.eth (0xb9479331df573d6bca8b924f48e8cacb84664ce7),0xbb642a3696444cd22ddc9178aa4a51c7e8fb8b26d7082b3aeb6c6c36508bb77a
2023-06-21 02:47:35.000 UTC,ARB,1,1.09752,1.09752,0.952169,0.952169,-0.13243585538304542,0x0000000000000000000000000000000000000000,Arbitrum Community,Arbitrum Community (0x0000000000000000000000000000000000000000),0x1ecf5a798e4ba7e2fd10bb79f731a9217b6a29e6081c33085328f834485cb8dd
2023-06-19 09:41:35.000 UTC,ETH,9.75e-05,1723.92,0.16808220000000001,1810.96,0.1765686,5.048958188314989,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xec4b370d7c168bd573f95fe65cbf0f2c95c7a87375c4feb74e4773de49908b5f
2023-06-19 09:32:59.000 UTC,ETH,7.5e-05,1723.59,0.12926924999999997,1810.96,0.135822,5.069070950748167,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x5f364a880f921d218b68fad7acf339e08e63a1031c8edda85caa2275e0ca60c6
2023-06-11 15:24:23.000 UTC,ETH,0.00075,1747.6,1.3107,1810.96,1.35822,3.6255436026550703,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xdc11e8485a26f1d8856698bcc3d7df2cb26c50cb09ac66da5b2a66a57d482d11
2023-06-08 17:20:23.000 UTC,ETH,0.00045,1848.49,0.8318205,1810.96,0.814932,-2.030305817180506,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xa514b00cc4022b4ddc75e4407cf53204538a8316774a141b50fbd40de33f041b
2023-06-06 07:19:11.000 UTC,ETH,0.00025,1815.51,0.4538775,1810.96,0.45274000000000003,-0.2506182835676935,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xd57f827f3b3f24b9435b00a5db936775c1848b2149a6639f67e039611c8083db
2023-06-04 19:26:47.000 UTC,ETH,7.875e-05,1905.07,0.1500242625,1810.96,0.14261310000000002,-4.939975958888639,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xa722e81b5938f392f62b44d299788cede031c43e2468e6117698cc384d7c5efe
2023-06-04 16:39:47.000 UTC,ETH,0.00075,1901.05,1.4257875,1810.96,1.35822,-4.738960048394309,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xa38bda8f5bb616886458c961df4c2b9c8c4477eca456f43f43e5b6bd8514bb18
2023-06-04 02:42:59.000 UTC,ETH,0.0025,1893.52,4.7338000000000005,1810.96,4.5274,-4.360133507964011,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xa8fbe9a033310674a7ff7b17b021a17b6023848f243976c478dbee5f6434ec7f
2023-06-03 23:10:11.000 UTC,ETH,0.000225,1893.38,0.4260105,1810.96,0.407466,-4.353061720309715,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x2857a134ebe2a29857573990fbc2493a32d23569138fbec3cd14e00d8ca94d7e
2023-06-02 08:24:47.000 UTC,DAI,1.02,1.000556,1.02056712,1.000363,1.02037026,-0.00020068561879591417,0x7af79a72fc5965d0bab1f17f1dea07db51f5d11d,0x7af79a72fc5965d0bab1f17f1dea07db51f5d11d,0x7af79a72fc5965d0bab1f17f1dea07db51f5d11d,0xa08797ea4e938122afa3519f7676f362b8a6e6a189f7fc965b1ea8cd27ced847
2023-05-31 02:39:59.000 UTC,ETH,0.0009,1897.37,1.707633,1810.96,1.629864,-4.554198706630756,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x6a9464c038f0331e5a5b928a60350f0aae8ac091a081fa1424caabbb142b8f25
2023-05-30 09:45:11.000 UTC,ETH,0.0008,1908.23,1.5265840000000002,1810.96,1.448768,-5.09739392002013,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xf36095905847f1d71d38b483ce3055a2b38b75bae463a4e7a15d8db843e6b26d
2023-05-30 09:34:59.000 UTC,ETH,0.0009225,1907.47,1.759641075,1810.96,1.6706106,-5.0595815399455795,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x2d1953f23f461b13a4ef18bfbe3b5e282fe34fd2bd04fb3d533a7d6d8935f675
2023-05-29 21:30:47.000 UTC,ETH,8.5e-05,1895.6,0.161126,1810.96,0.1539316,-4.465077020468447,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x7eb6b940a80562797338d561b2b21c43865c1dd630a0df5a389ba646c14e54e6
2023-05-26 23:04:23.000 UTC,ETH,7.5e-05,1830.55,0.13729124999999998,1810.96,0.135822,-1.0701701674360002,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xcefe9160b35c2c4fb8111b423f2f7b562ed6031947a2bcbcb2fe3a40800c2914
2023-05-26 23:04:23.000 UTC,ETH,5e-05,1830.55,0.0915275,1810.96,0.090548,-1.0701701674360102,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xcefe9160b35c2c4fb8111b423f2f7b562ed6031947a2bcbcb2fe3a40800c2914
2023-05-26 21:36:59.000 UTC,ETH,0.000875,1836.05,1.60654375,1810.96,1.5845900000000002,-1.366520519593679,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x3c9eed35c299442c49ca2b561116811965868cc4ccb3a66924f6317ce4943897
2023-05-19 19:39:23.000 UTC,ETH,5.5e-05,1811.8,0.099649,1810.96,0.0996028,-0.046362733193505444,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xa304a048a1ef10299150703eb5ed91f831d76fd498025534f81d135b640134fe
2023-05-19 19:39:23.000 UTC,ETH,6.6e-05,1811.8,0.11957880000000001,1810.96,0.11952336000000001,-0.046362733193512404,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0xa304a048a1ef10299150703eb5ed91f831d76fd498025534f81d135b640134fe
2023-05-19 19:36:11.000 UTC,ETH,0.0002995,1811.8,0.5426341,1810.96,0.5423825200000001,-0.0463627331934941,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x31b496a7dfec346a76cb3518eebbb16830e9fed9d63e50692a94b4b71776d95a
2023-05-19 19:19:35.000 UTC,ETH,0.0002,1816.5,0.3633,1810.96,0.362192,-0.304982108450316,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x7bf629b1d20a05cfa9eda52f842be90245ecaaf7ce76607f061c686512d0e7a1
2023-05-16 21:08:35.000 UTC,ETH,0.00021225,1822.03,0.3867258675,1810.96,0.38437626,-0.6075640906022304,0x9e05fa34b8e609f70bf71ebaca215986a15d80e0,OpenSea (Seaport),OpenSea (Seaport) (0x9e05fa34b8e609f70bf71ebaca215986a15d80e0),0x06389df9d447b030ccbc392d5797462a1d0fb01f8943f5dc6b0e2e584682f19a
